user_id,auction_id,category,cat,property,buy_mount,day
user_00199,auction_00000478,28,91478884,property_46,2,20141103
user_00387,auction_00000479,28,57287718,property_32,2,20140412
user_00349,auction_00000480,50022520,39394291,property_36,1,20130722
user_00960,auction_00000481,50022520,95445405,property_58,4,20131107
user_00940,auction_00000482,38,35519083,property_7,4,20141019
user_00693,auction_00000483,50008168,93334601,property_42,2,20150924
user_00536,auction_00000484,28,43638559,property_59,2,20141206
user_00828,auction_00000485,38,98473848,property_90,5,20140327
user_00378,auction_00000486,50022520,28358198,property_82,2,20131022
user_00899,auction_00000487,50022520,94322033,property_34,11,20131102
user_00916,auction_00000488,28,23041121,property_99,5,20140104
user_00558,auction_00000489,50022520,94216001,property_21,1,20141007
user_00527,auction_00000490,50022520,96750368,property_27,1,20131222
user_00153,auction_00000491,50014815,15291208,property_72,4,20120723
user_00734,auction_00000492,50008168,51464269,property_99,1,20121218
user_00206,auction_00000493,50022520,69166287,property_71,1,20130605
user_00455,auction_00000494,50014815,14478111,property_83,4,20140821
user_00273,auction_00000495,38,87789079,property_42,4,20140601
user_00894,auction_00000496,50022520,58970845,property_95,2,20130716
user_00236,auction_00000497,38,27637794,property_52,5,20120112
user_00852,auction_00000498,50022520,22097496,property_97,3,20120115
user_00740,auction_00000499,28,49609054,property_45,2,20120417
user_00521,auction_00000500,50014815,53851498,property_100,1,20140302
user_00678,auction_00000501,50014815,65767881,property_23,3,20141208
user_00944,auction_00000502,28,33574011,property_64,5,20140703
user_00956,auction_00000503,50008168,36950221,property_12,2,20131122
user_00831,auction_00000504,50014815,27738187,property_43,3,20141203
user_00726,auction_00000505,38,82398083,property_46,1,20140429
user_00501,auction_00000506,50014815,59104566,property_79,1,20141223
user_00117,auction_00000507,50008168,81249799,property_69,1,20120928
user_00386,auction_00000508,38,77349752,property_95,3,20130819
user_00344,auction_00000509,38,46578001,property_30,2,20151031
user_00584,auction_00000510,28,32084778,property_41,1,20120427
user_00395,auction_00000511,50022520,44489940,property_40,1,20140101
user_00064,auction_00000512,28,74672520,property_13,5,20120526
user_00717,auction_00000513,50022520,49613214,property_93,1,20140429
user_00721,auction_00000514,28,55461591,property_12,3,20140222
user_00072,auction_00000515,50022520,25457816,property_82,1,20131223
user_00789,auction_00000516,50014815,72858374,property_52,3,20130606
user_00274,auction_00000517,38,20106509,property_41,5,20131027
user_00990,auction_00000518,50022520,28892086,property_80,4,20120806
user_00320,auction_00000519,50014815,40281491,property_64,3,20121111
user_00338,auction_00000520,50008168,63339667,property_82,11,20121224
user_00366,auction_00000521,28,84801233,property_24,4,20130609
user_00495,auction_00000522,50008168,59093496,property_97,2,20130911
user_00607,auction_00000523,50014815,22120246,property_49,1,20130616
user_00166,auction_00000524,50008168,62958901,property_26,5,20120520
user_00544,auction_00000525,50008168,11868130,property_34,1,20141115
user_00011,auction_00000526,50014815,45495029,property_91,2,20150420
user_00301,auction_00000527,38,82017516,property_63,3,20150606
user_00729,auction_00000528,50022520,26587799,property_45,1,20140825
user_00801,auction_00000529,28,71040347,property_44,4,20130829
user_00102,auction_00000530,50022520,59470729,property_57,11,20120111
user_00425,auction_00000531,28,45186708,property_47,4,20121021
user_00392,auction_00000532,50022520,88458327,property_97,2,20130217
user_00779,auction_00000533,50008168,61140376,property_21,5,20130216
user_00214,auction_00000534,38,95704631,property_22,4,20141219
user_00691,auction_00000535,50008168,59858348,property_42,1,20140412
user_00088,auction_00000536,38,24541967,property_3,5,20141230
user_00553,auction_00000537,50014815,41383044,property_15,2,20140522
user_00401,auction_00000538,28,73280554,property_25,5,20120204
user_00588,auction_00000539,28,13358751,property_75,5,20141115
user_00889,auction_00000540,50014815,93154172,property_40,11,20130422
user_00046,auction_00000541,50022520,85350823,property_65,11,20131013
user_00672,auction_00000542,50014815,54024257,property_90,1,20140820
user_00463,auction_00000543,50014815,91883846,property_83,4,20120326
user_00592,auction_00000544,38,39711402,property_72,3,20120510
user_00310,auction_00000545,50014815,96926431,property_38,3,20140715
user_00086,auction_00000546,28,18484847,property_97,11,20120210
user_00092,auction_00000547,50008168,95282470,property_72,1,20130517
user_00660,auction_00000548,38,72312933,property_69,1,20140416
user_00673,auction_00000549,38,50559278,property_23,1,20130201
user_00714,auction_00000550,50022520,97139443,property_51,1,20120403
user_00936,auction_00000551,50008168,64800542,property_80,2,20150628
user_00928,auction_00000552,38,25659979,property_90,3,20130902
user_00242,auction_00000553,50014815,28760553,property_10,1,20130702
user_00865,auction_00000554,38,16086345,property_26,2,20121111
user_00002,auction_00000555,38,14994527,property_12,3,20130310
user_00225,auction_00000556,38,50851122,property_12,5,20141115
user_00801,auction_00000557,50022520,76118957,property_92,4,20150809
user_00745,auction_00000558,38,25585427,property_77,5,20140422
user_00973,auction_00000559,38,23044889,property_85,3,20120504
user_00926,auction_00000560,50022520,41514326,property_52,1,20121221
user_00929,auction_00000561,50008168,82148284,property_34,1,20120402
user_00589,auction_00000562,28,28208520,property_19,11,20151121
user_00116,auction_00000563,50022520,62163160,property_92,3,20131112
user_00666,auction_00000564,50022520,70887034,property_44,3,20120409
user_00918,auction_00000565,38,59796322,property_69,1,20150112
user_00103,auction_00000566,38,99991136,property_46,1,20150606
user_00194,auction_00000567,28,82503409,property_51,11,20141231
user_00166,auction_00000568,38,66254240,property_18,2,20130402
user_00871,auction_00000569,50014815,88831486,property_50,2,20120303
user_00090,auction_00000570,38,30739712,property_14,3,20150531
user_00686,auction_00000571,38,65684858,property_95,2,20130723
user_00122,auction_00000572,50014815,97902129,property_38,5,20120521
user_00143,auction_00000573,28,23290458,property_79,4,20130311
user_00994,auction_00000574,50014815,75679047,property_73,5,20130705
user_00106,auction_00000575,50022520,92631441,property_11,11,20150930
user_00887,auction_00000576,50014815,64776386,property_42,3,20150330
user_00428,auction_00000577,50008168,47546086,property_29,5,20120125
user_00305,auction_00000578,50022520,14391105,property_57,1,20150410
user_00872,auction_00000579,38,59731689,property_6,5,20140606
user_00971,auction_00000580,50022520,39161443,property_32,1,20150730
user_00317,auction_00000581,28,69509870,property_71,5,20120515
user_00963,auction_00000582,28,69686067,property_20,3,20150528
user_00635,auction_00000583,50014815,41690501,property_86,2,20140901
user_00902,auction_00000584,50022520,58678896,property_36,1,20150506
user_00009,auction_00000585,38,23335151,property_4,11,20140919
user_00774,auction_00000586,28,59302863,property_64,1,20150325
user_00073,auction_00000587,38,83076970,property_29,2,20140924
user_00359,auction_00000588,50008168,96547189,property_89,5,20121003
user_00223,auction_00000589,28,58140388,property_29,3,20130712
user_00416,auction_00000590,50014815,18126895,property_32,1,20131120
user_00553,auction_00000591,50008168,63437398,property_29,2,20121109
user_00370,auction_00000592,50022520,47028180,property_57,1,20150211
user_00716,auction_00000593,38,35475673,property_83,4,20130704
user_00264,auction_00000594,28,26395999,property_28,3,20120812
user_00840,auction_00000595,50008168,71031132,property_19,1,20130305
user_00690,auction_00000596,50008168,22304198,property_2,2,20140112
user_00860,auction_00000597,28,98955314,property_38,2,20140308
user_00318,auction_00000598,50022520,38468360,property_32,1,20150602
user_00084,auction_00000599,50022520,96128115,property_3,2,20130707
user_00318,auction_00000600,50014815,95831286,property_79,3,20141214
user_00111,auction_00000601,50022520,90147573,property_62,11,20120127
user_00251,auction_00000602,50014815,12866549,property_57,11,20130903
user_00383,auction_00000603,50008168,16788532,property_54,1,20131012
user_00007,auction_00000604,28,54762841,property_72,1,20120327
user_00459,auction_00000605,50022520,42691263,property_71,11,20140808
user_00084,auction_00000606,50014815,26901217,property_73,2,20130223
user_00208,auction_00000607,50008168,85776373,property_25,1,20131225
user_00900,auction_00000608,50022520,37542226,property_53,2,20140212
user_00390,auction_00000609,38,19208698,property_24,2,20151116
user_00314,auction_00000610,50008168,84384510,property_67,4,20141004
user_00022,auction_00000611,50022520,37804191,property_75,11,20130904
user_00410,auction_00000612,50008168,88703005,property_52,5,20141109
user_00895,auction_00000613,28,38984499,property_81,4,20120130
user_00515,auction_00000614,28,41272553,property_74,1,20150319
user_00127,auction_00000615,28,54098516,property_50,1,20131021
user_00809,auction_00000616,38,29804386,property_96,1,20141017
user_00700,auction_00000617,28,89991301,property_34,1,20150804
user_00874,auction_00000618,38,10380581,property_91,5,20150801
user_00014,auction_00000619,28,47215199,property_47,1,20130401
user_00971,auction_00000620,50008168,29419691,property_34,4,20150319
user_00978,auction_00000621,50022520,27447248,property_56,3,20130529
user_00012,auction_00000622,50022520,82506491,property_48,1,20151018
user_00087,auction_00000623,28,43642236,property_47,5,20120208
user_00524,auction_00000624,50022520,33420607,property_31,4,20131120
user_00909,auction_00000625,28,24754064,property_41,1,20150412
user_00537,auction_00000626,28,98725654,property_70,3,20150710
user_00301,auction_00000627,50014815,13460153,property_46,2,20150128
user_00243,auction_00000628,50014815,27690330,property_10,1,20120402
user_00122,auction_00000629,50014815,11994519,property_89,4,20121014
user_00147,auction_00000630,38,58082464,property_18,1,20150909
user_00567,auction_00000631,50014815,41934639,property_42,2,20140604
user_00750,auction_00000632,28,89034501,property_90,2,20120103
user_00356,auction_00000633,50008168,53455870,property_32,11,20121211
user_00685,auction_00000634,50014815,12118101,property_69,2,20150617
user_00904,auction_00000635,50014815,33386929,property_75,2,20130528
user_00733,auction_00000636,50008168,45617024,property_17,1,20130707
user_00631,auction_00000637,28,17032877,property_13,3,20121028
user_00309,auction_00000638,38,27013243,property_65,11,20150825
user_00695,auction_00000639,50014815,66500369,property_91,1,20120331
user_00288,auction_00000640,50008168,80610004,property_61,11,20130422
user_00307,auction_00000641,28,25253751,property_69,1,20120703
user_00812,auction_00000642,50022520,18530615,property_41,2,20131225
user_00594,auction_00000643,38,73920651,property_14,4,20141222
user_00966,auction_00000644,50008168,70166480,property_78,11,20150514
user_00914,auction_00000645,50008168,58592048,property_30,4,20121013
user_00723,auction_00000646,50008168,78885632,property_93,1,20131111
user_00662,auction_00000647,50014815,89680504,property_45,5,20141202
user_00549,auction_00000648,50022520,24636981,property_92,3,20130728
user_00352,auction_00000649,38,70667140,property_90,5,20150604
user_00312,auction_00000650,28,77624084,property_83,2,20120205
user_00873,auction_00000651,28,39735904,property_71,1,20140817
user_00059,auction_00000652,50022520,92558242,property_29,2,20130126
user_00643,auction_00000653,50008168,15820356,property_60,2,20131001
user_00924,auction_00000654,50008168,98436473,property_35,2,20121110
user_00714,auction_00000655,50008168,79987997,property_74,3,20120324
user_00755,auction_00000656,50008168,50484137,property_7,4,20130410
user_00035,auction_00000657,50008168,71477426,property_59,2,20120716
user_00445,auction_00000658,50022520,96347724,property_80,5,20150228
user_00093,auction_00000659,50014815,14180968,property_57,3,20140620
user_00950,auction_00000660,38,18163847,property_64,3,20150923
user_00959,auction_00000661,50008168,74287863,property_76,4,20140730
user_00207,auction_00000662,50014815,63904155,property_56,2,20140822
user_00353,auction_00000663,28,67213476,property_9,11,20130808
user_00903,auction_00000664,50022520,24490391,property_22,3,20141226
user_00332,auction_00000665,50014815,75802771,property_3,2,20140613
user_00817,auction_00000666,50008168,69533928,property_72,1,20140731
user_00862,auction_00000667,50008168,19863756,property_58,5,20140112
user_00725,auction_00000668,50008168,20843514,property_72,1,20150602
user_00159,auction_00000669,50014815,53233116,property_84,3,20140118
user_00954,auction_00000670,50008168,91644298,property_8,4,20120820
user_00957,auction_00000671,50014815,29909029,property_45,1,20150906
user_00024,auction_00000672,50008168,18815720,property_62,2,20130924
user_00404,auction_00000673,28,26937148,property_91,3,20120516
user_00805,auction_00000674,28,46912022,property_19,2,20141117
user_00516,auction_00000675,38,93794475,property_9,2,20140521
